age,job,marital,education,default_credit,housing,loan,contact_target,month,day_of_week,dt_year,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,target_decision
28,technician,single,professional-course,no,no,no,cellular,jul,wed,2022,76,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
34,technician,married,professional-course,no,yes,no,cellular,jul,wed,2022,58,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
34,technician,married,professional-course,no,no,no,cellular,jul,wed,2022,187,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
37,admin,married,university-degree,no,yes,no,cellular,jul,wed,2022,55,22,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
44,admin,married,high-school,no,yes,yes,cellular,jul,wed,2022,164,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
28,technician,single,professional-course,no,yes,no,cellular,jul,wed,2022,111,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
52,blue-collar,divorced,basic-4y,no,yes,no,cellular,jul,wed,2022,292,8,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
24,blue-collar,single,basic-9y,no,yes,no,cellular,jul,wed,2022,71,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
36,technician,single,professional-course,no,no,no,cellular,jul,wed,2022,14,29,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
24,blue-collar,single,basic-9y,no,yes,no,cellular,jul,wed,2022,220,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
50,services,single,high-school,no,yes,no,telephone,jul,wed,2022,340,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
36,unemployed,single,high-school,no,yes,no,cellular,jul,wed,2022,148,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
56,management,married,university-degree,no,no,yes,telephone,jul,wed,2022,154,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
36,unemployed,single,high-school,no,yes,no,cellular,jul,wed,2022,597,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
40,unemployed,divorced,university-degree,no,no,no,cellular,jul,wed,2022,161,5,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
50,services,single,high-school,no,no,no,cellular,jul,wed,2022,81,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
40,unemployed,divorced,university-degree,no,yes,no,cellular,jul,wed,2022,1373,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
44,admin,single,university-degree,no,yes,no,cellular,jul,wed,2022,153,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
33,management,single,university-degree,no,yes,no,cellular,jul,wed,2022,65,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
46,admin,married,university-degree,no,no,no,cellular,jul,wed,2022,29,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
28,self-employed,married,university-degree,no,no,no,cellular,jul,wed,2022,86,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
31,admin,married,university-degree,no,yes,no,cellular,jul,wed,2022,255,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
35,blue-collar,married,professional-course,no,yes,no,cellular,jul,wed,2022,218,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
35,admin,married,high-school,no,no,no,cellular,jul,wed,2022,788,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
31,housemaid,single,high-school,no,yes,no,cellular,jul,wed,2022,380,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
30,blue-collar,married,basic-9y,no,no,no,cellular,jul,wed,2022,988,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
25,admin,single,high-school,no,no,no,cellular,jul,wed,2022,55,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
50,services,single,high-school,no,no,no,cellular,jul,wed,2022,129,9,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
33,student,married,high-school,no,no,no,cellular,jul,wed,2022,622,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
41,technician,divorced,professional-course,no,no,no,telephone,jul,wed,2022,38,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
53,blue-collar,married,basic-6y,no,no,no,cellular,jul,wed,2022,86,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
36,admin,married,high-school,no,no,no,cellular,jul,wed,2022,227,6,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
41,services,divorced,high-school,no,no,no,cellular,jul,wed,2022,120,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
33,technician,married,professional-course,no,yes,no,cellular,jul,wed,2022,144,6,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
32,blue-collar,single,university-degree,no,yes,yes,cellular,jul,wed,2022,126,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
44,technician,single,university-degree,no,yes,no,telephone,jul,wed,2022,185,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
25,services,single,basic-9y,no,yes,no,cellular,jul,wed,2022,197,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
32,admin,married,university-degree,no,no,no,cellular,jul,wed,2022,543,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
32,technician,single,professional-course,no,yes,no,cellular,jul,wed,2022,156,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
40,management,single,high-school,no,no,no,cellular,jul,wed,2022,94,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
31,blue-collar,single,high-school,no,yes,no,telephone,jul,wed,2022,82,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
25,student,single,university-degree,no,yes,yes,cellular,jul,wed,2022,77,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
25,services,single,basic-9y,no,no,yes,cellular,jul,wed,2022,444,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
41,housemaid,married,basic-6y,no,no,no,telephone,jul,wed,2022,34,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
31,blue-collar,single,high-school,no,no,yes,cellular,jul,wed,2022,287,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
33,student,married,high-school,no,no,yes,cellular,jul,wed,2022,73,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
31,admin,single,university-degree,no,yes,no,cellular,jul,wed,2022,152,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
51,technician,married,professional-course,no,yes,no,cellular,jul,wed,2022,69,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
24,blue-collar,single,basic-9y,no,yes,no,cellular,jul,wed,2022,74,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
25,services,single,basic-9y,no,yes,no,cellular,jul,wed,2022,535,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
29,student,single,university-degree,no,yes,no,cellular,jul,wed,2022,209,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
30,technician,single,university-degree,no,yes,no,cellular,jul,wed,2022,72,15,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
51,housemaid,married,high-school,no,yes,no,cellular,jul,wed,2022,44,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
52,admin,married,basic-9y,no,no,no,cellular,jul,wed,2022,1171,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
41,services,divorced,high-school,no,no,yes,cellular,jul,wed,2022,72,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
55,entrepreneur,divorced,professional-course,no,no,no,telephone,jul,wed,2022,117,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
33,blue-collar,divorced,basic-9y,no,yes,no,cellular,jul,wed,2022,729,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
57,admin,single,university-degree,no,no,no,cellular,jul,wed,2022,341,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
28,self-employed,married,university-degree,no,yes,yes,cellular,jul,wed,2022,186,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
33,technician,married,professional-course,no,no,no,cellular,jul,wed,2022,96,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
25,services,single,basic-9y,no,yes,no,cellular,jul,wed,2022,509,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
32,admin,married,professional-course,no,yes,no,telephone,jul,wed,2022,166,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
34,technician,single,professional-course,no,yes,no,cellular,jul,wed,2022,1078,8,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
30,blue-collar,married,basic-9y,no,no,yes,telephone,jul,wed,2022,27,16,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
35,services,married,high-school,no,yes,no,cellular,jul,wed,2022,698,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
25,admin,single,high-school,no,no,no,cellular,jul,wed,2022,114,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
31,admin,married,high-school,no,yes,no,cellular,jul,wed,2022,106,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
35,services,married,high-school,no,yes,no,cellular,jul,wed,2022,436,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
34,self-employed,single,university-degree,no,yes,no,cellular,jul,wed,2022,159,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
34,self-employed,single,university-degree,no,no,no,cellular,jul,wed,2022,208,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
36,admin,married,high-school,no,no,no,cellular,jul,wed,2022,96,8,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
34,self-employed,single,university-degree,no,yes,no,cellular,jul,wed,2022,359,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
48,services,married,basic-6y,no,no,no,cellular,jul,wed,2022,69,6,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
32,blue-collar,married,high-school,no,no,no,cellular,jul,wed,2022,259,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
37,admin,married,high-school,no,yes,yes,telephone,jul,wed,2022,1089,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
40,technician,married,professional-course,no,no,no,cellular,jul,wed,2022,65,5,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
48,technician,married,professional-course,no,no,yes,cellular,jul,wed,2022,266,5,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
34,self-employed,single,university-degree,no,no,no,cellular,jul,wed,2022,1211,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
44,blue-collar,single,basic-9y,no,yes,no,cellular,jul,wed,2022,50,18,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
37,admin,single,high-school,no,no,no,telephone,jul,wed,2022,130,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
36,blue-collar,divorced,basic-9y,no,no,no,telephone,jul,wed,2022,109,7,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
55,blue-collar,married,professional-course,no,yes,no,cellular,jul,wed,2022,120,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
36,admin,married,high-school,no,yes,no,cellular,jul,wed,2022,136,13,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
31,blue-collar,married,professional-course,no,yes,no,cellular,jul,wed,2022,458,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
48,entrepreneur,married,basic-9y,no,yes,no,cellular,jul,wed,2022,438,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
40,self-employed,married,university-degree,no,yes,no,cellular,jul,wed,2022,225,5,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
29,services,single,high-school,no,yes,no,cellular,jul,wed,2022,112,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
39,technician,single,university-degree,no,no,no,cellular,jul,wed,2022,31,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
48,technician,divorced,professional-course,no,yes,no,telephone,jul,wed,2022,216,7,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
25,admin,married,high-school,no,no,no,telephone,jul,wed,2022,156,7,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
56,services,single,high-school,no,no,yes,cellular,jul,wed,2022,52,5,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
32,admin,married,high-school,no,yes,no,cellular,jul,wed,2022,154,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
36,technician,married,high-school,no,no,no,cellular,jul,wed,2022,1165,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
50,services,single,high-school,no,no,no,cellular,jul,wed,2022,117,7,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
44,admin,married,university-degree,no,yes,no,cellular,jul,wed,2022,89,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
30,unemployed,single,university-degree,no,yes,yes,cellular,jul,wed,2022,266,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
33,admin,married,university-degree,no,yes,no,cellular,jul,wed,2022,107,10,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
44,admin,married,university-degree,no,yes,no,cellular,jul,wed,2022,486,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
30,blue-collar,single,high-school,no,yes,no,cellular,jul,wed,2022,72,7,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
39,technician,married,university-degree,no,yes,yes,cellular,jul,wed,2022,63,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
44,admin,married,high-school,no,no,no,telephone,jul,wed,2022,100,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
41,management,married,university-degree,no,no,no,cellular,jul,wed,2022,174,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
25,admin,single,high-school,no,yes,no,cellular,jul,wed,2022,62,11,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
33,admin,single,professional-course,no,yes,no,cellular,jul,wed,2022,520,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
45,admin,married,university-degree,no,yes,no,cellular,jul,wed,2022,103,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
30,admin,single,high-school,no,no,yes,cellular,jul,wed,2022,233,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
24,technician,single,university-degree,no,no,yes,cellular,jul,wed,2022,109,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
34,unemployed,married,high-school,no,yes,yes,cellular,jul,wed,2022,41,5,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
38,housemaid,married,high-school,no,yes,no,cellular,jul,wed,2022,335,5,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
56,retired,divorced,basic-4y,no,no,yes,cellular,jul,wed,2022,246,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
35,admin,single,high-school,no,no,no,cellular,jul,wed,2022,86,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
58,retired,divorced,professional-course,no,no,no,cellular,jul,wed,2022,85,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
31,unemployed,divorced,university-degree,no,yes,yes,cellular,jul,wed,2022,104,7,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
46,services,married,high-school,no,yes,yes,cellular,jul,wed,2022,149,10,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
31,blue-collar,single,basic-9y,no,no,yes,cellular,jul,wed,2022,85,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
36,self-employed,single,university-degree,no,no,no,cellular,jul,wed,2022,540,6,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
29,technician,married,university-degree,no,yes,no,cellular,jul,wed,2022,115,5,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
58,management,married,basic-9y,no,no,no,cellular,jul,wed,2022,109,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
42,self-employed,married,university-degree,no,no,no,cellular,jul,wed,2022,155,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
37,technician,married,professional-course,no,yes,no,telephone,jul,wed,2022,242,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
35,self-employed,single,university-degree,no,yes,no,cellular,jul,wed,2022,288,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
39,self-employed,married,professional-course,no,yes,no,telephone,jul,wed,2022,339,8,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
34,services,married,high-school,no,no,no,telephone,jul,wed,2022,29,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
33,services,married,high-school,no,no,no,telephone,jul,wed,2022,139,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
48,technician,married,professional-course,no,no,no,cellular,jul,wed,2022,72,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
26,management,single,university-degree,no,no,yes,cellular,jul,wed,2022,352,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
56,retired,divorced,high-school,no,yes,no,cellular,jul,wed,2022,173,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
27,blue-collar,single,high-school,no,yes,no,telephone,jul,wed,2022,168,7,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
36,management,married,university-degree,no,no,yes,cellular,jul,wed,2022,50,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
30,services,single,basic-9y,no,yes,no,cellular,jul,wed,2022,22,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
37,entrepreneur,divorced,high-school,no,no,yes,cellular,jul,wed,2022,245,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
46,admin,single,high-school,no,no,no,cellular,jul,wed,2022,251,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
23,student,single,high-school,no,yes,no,cellular,jul,wed,2022,139,5,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
23,services,single,high-school,no,no,yes,cellular,jul,wed,2022,207,1,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
24,admin,single,high-school,no,yes,yes,cellular,jul,wed,2022,100,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
58,housemaid,married,basic-4y,no,yes,no,cellular,jul,wed,2022,638,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
26,blue-collar,married,high-school,no,no,no,cellular,jul,wed,2022,142,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
46,technician,divorced,professional-course,no,yes,no,cellular,jul,wed,2022,90,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
35,admin,married,university-degree,no,no,no,cellular,jul,wed,2022,695,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
39,admin,married,university-degree,no,yes,yes,cellular,jul,wed,2022,53,6,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
44,admin,divorced,high-school,no,yes,no,cellular,jul,wed,2022,269,17,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
30,admin,single,high-school,no,no,no,cellular,jul,wed,2022,251,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
43,admin,divorced,high-school,no,no,no,cellular,jul,wed,2022,764,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
40,services,married,high-school,no,yes,yes,cellular,jul,wed,2022,251,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
37,services,single,high-school,no,yes,no,cellular,jul,wed,2022,411,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
40,self-employed,single,university-degree,no,yes,no,cellular,jul,wed,2022,1065,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
35,self-employed,married,university-degree,no,no,no,telephone,jul,wed,2022,100,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
39,admin,married,high-school,no,no,no,cellular,jul,wed,2022,184,6,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
42,technician,married,university-degree,no,no,no,cellular,jul,wed,2022,130,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
41,management,married,university-degree,no,no,no,telephone,jul,wed,2022,300,5,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
44,admin,divorced,high-school,no,yes,yes,cellular,jul,wed,2022,70,6,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
35,technician,married,professional-course,no,yes,yes,cellular,jul,wed,2022,126,2,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
24,technician,single,university-degree,no,no,no,cellular,jul,wed,2022,141,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
30,admin,single,high-school,no,no,no,cellular,jul,wed,2022,95,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
35,blue-collar,married,basic-9y,no,no,no,cellular,jul,wed,2022,1259,6,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
56,blue-collar,married,basic-9y,no,no,no,cellular,jul,wed,2022,70,5,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
39,services,married,high-school,no,no,no,cellular,jul,wed,2022,356,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
39,services,single,high-school,no,no,no,cellular,jul,wed,2022,239,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
32,admin,married,university-degree,no,yes,no,telephone,jul,wed,2022,2692,8,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
28,services,married,high-school,no,yes,yes,telephone,jul,wed,2022,79,8,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
48,admin,divorced,university-degree,no,yes,no,cellular,jul,wed,2022,121,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
32,management,single,university-degree,no,no,no,cellular,jul,wed,2022,675,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
51,management,married,basic-9y,no,no,no,cellular,jul,wed,2022,71,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
35,blue-collar,married,basic-4y,no,no,no,cellular,jul,wed,2022,103,8,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
45,services,divorced,high-school,no,yes,yes,cellular,jul,wed,2022,230,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
33,services,married,professional-course,no,yes,no,cellular,jul,wed,2022,192,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
42,blue-collar,married,basic-4y,no,no,no,cellular,jul,wed,2022,54,10,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
51,management,married,basic-9y,no,yes,no,cellular,jul,wed,2022,154,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
37,blue-collar,married,basic-9y,no,yes,yes,cellular,jul,wed,2022,184,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
30,admin,single,high-school,no,yes,no,telephone,jul,wed,2022,196,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
32,admin,married,high-school,no,no,no,cellular,jul,wed,2022,185,4,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
40,self-employed,single,university-degree,no,yes,yes,telephone,jul,wed,2022,98,11,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
24,blue-collar,single,basic-9y,no,yes,no,cellular,jul,wed,2022,590,3,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
33,services,married,professional-course,no,no,no,cellular,jul,wed,2022,782,7,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,yes
26,admin,single,university-degree,no,no,no,telephone,jul,wed,2022,342,5,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
35,technician,married,professional-course,no,no,no,cellular,jul,wed,2022,151,8,,0,nonexistent,1.4,93.918,-42.7,4.963,5228,no
